Arch_ID,D1,D2,D3,W1,W2,W3,WMul1,WMul2,WMul3,Params,FLOPs
7653,7,7,5,160,256,896,10,8,14,78.45897,9473.943168
7654,7,7,5,160,256,1024,10,8,16,98.69705,10769.017856
7655,7,7,5,160,320,512,10,10,8,38.414938,7759.5008
7656,7,7,5,160,320,640,10,10,10,50.772314,8550.210432
7657,7,7,5,160,320,768,10,10,12,65.783898,9510.789376
7658,7,7,5,160,320,896,10,10,14,83.44969,10641.237632
7659,7,7,5,160,320,1024,10,10,16,103.76969,11941.5552
7660,7,7,5,160,384,512,10,12,8,44.118362,9156.433408
7661,7,7,5,160,384,640,10,12,10,56.557658,9952.38592
7662,7,7,5,160,384,768,10,12,12,71.651162,10918.207744
7663,7,7,5,160,384,896,10,12,14,89.398874,12053.89888
7664,7,7,5,160,384,1024,10,12,16,109.800794,13359.459328
7665,7,7,5,160,448,512,10,14,8,50.78025,10798.7328
7666,7,7,5,160,448,640,10,14,10,63.301466,11599.928192
7667,7,7,5,160,448,768,10,14,12,78.47689,12570.992896
7668,7,7,5,160,448,896,10,14,14,96.306522,13711.926912
7669,7,7,5,160,448,1024,10,14,16,116.790362,15022.73024
7670,7,7,5,160,512,512,10,16,8,58.400602,12686.398976
7671,7,7,5,160,512,640,10,16,10,71.003738,13492.837248
7672,7,7,5,160,512,768,10,16,12,86.261082,14469.144832
7673,7,7,5,160,512,896,10,16,14,104.172634,15615.321728
7674,7,7,5,160,512,1024,10,16,16,124.738394,16931.367936
7675,7,7,5,192,256,512,12,8,8,35.075802,7984.12544
7676,7,7,5,192,256,640,12,8,10,47.351258,8769.592192
7677,7,7,5,192,256,768,12,8,12,62.280922,9724.928256
7678,7,7,5,192,256,896,12,8,14,79.864794,10850.133632
7679,7,7,5,192,256,1024,12,8,16,100.102874,12145.20832
7680,7,7,5,192,320,512,12,10,8,39.841242,9140.934144
7681,7,7,5,192,320,640,12,10,10,52.198618,9931.643776
7682,7,7,5,192,320,768,12,10,12,67.210202,10892.22272
7683,7,7,5,192,320,896,12,10,14,84.875994,12022.670976
7684,7,7,5,192,320,1024,12,10,16,105.195994,13322.988544
7685,7,7,5,192,384,512,12,12,8,45.565146,10543.109632
7686,7,7,5,192,384,640,12,12,10,58.004442,11339.062144
7687,7,7,5,192,384,768,12,12,12,73.097946,12304.883968
7688,7,7,5,192,384,896,12,12,14,90.845658,13440.575104
7689,7,7,5,192,384,1024,12,12,16,111.247578,14746.135552
7690,7,7,5,192,448,512,12,14,8,52.247514,12190.651904
7691,7,7,5,192,448,640,12,14,10,64.76873,12991.847296
7692,7,7,5,192,448,768,12,14,12,79.944154,13962.912
7693,7,7,5,192,448,896,12,14,14,97.773786,15103.846016
7694,7,7,5,192,448,1024,12,14,16,118.257626,16414.649344
7695,7,7,5,192,512,512,12,16,8,59.888346,14083.56096
7696,7,7,5,192,512,640,12,16,10,72.491482,14889.999232
7697,7,7,5,192,512,768,12,16,12,87.748826,15866.306816
7698,7,7,5,192,512,896,12,16,14,105.660378,17012.483712
7699,7,7,5,192,512,1024,12,16,16,126.226138,18328.52992
7700,7,7,5,224,256,512,14,8,8,36.721242,9605.682688
7701,7,7,5,224,256,640,14,8,10,48.996698,10391.14944
7702,7,7,5,224,256,768,14,8,12,63.926362,11346.485504
7703,7,7,5,224,256,896,14,8,14,81.510234,12471.69088
7704,7,7,5,224,256,1024,14,8,16,101.748314,13766.765568
7705,7,7,5,224,320,512,14,10,8,41.507162,10767.734272
7706,7,7,5,224,320,640,14,10,10,53.864538,11558.443904
7707,7,7,5,224,320,768,14,10,12,68.876122,12519.022848
7708,7,7,5,224,320,896,14,10,14,86.541914,13649.471104
7709,7,7,5,224,320,1024,14,10,16,106.861914,14949.788672
7710,7,7,5,224,384,512,14,12,8,47.251546,12175.15264
7711,7,7,5,224,384,640,14,12,10,59.690842,12971.105152
7712,7,7,5,224,384,768,14,12,12,74.784346,13936.926976
7713,7,7,5,224,384,896,14,12,14,92.532058,15072.618112
7714,7,7,5,224,384,1024,14,12,16,112.933978,16378.17856
7715,7,7,5,224,448,512,14,14,8,53.954394,13827.937792
7716,7,7,5,224,448,640,14,14,10,66.47561,14629.133184
7717,7,7,5,224,448,768,14,14,12,81.651034,15600.197888
7718,7,7,5,224,448,896,14,14,14,99.480666,16741.131904
7719,7,7,5,224,448,1024,14,14,16,119.964506,18051.935232
7720,7,7,5,224,512,512,14,16,8,61.615706,15726.089728
7721,7,7,5,224,512,640,14,16,10,74.218842,16532.528
7722,7,7,5,224,512,768,14,16,12,89.476186,17508.835584
7723,7,7,5,224,512,896,14,16,14,107.387738,18655.01248
7724,7,7,5,224,512,1024,14,16,16,127.953498,19971.058688
7725,7,7,5,256,256,512,16,8,8,38.606298,11472.60672
7726,7,7,5,256,256,640,16,8,10,50.881754,12258.073472
7727,7,7,5,256,256,768,16,8,12,65.811418,13213.409536
7728,7,7,5,256,256,896,16,8,14,83.39529,14338.614912
7729,7,7,5,256,256,1024,16,8,16,103.63337,15633.6896
7730,7,7,5,256,320,512,16,10,8,43.412698,12639.901184
7731,7,7,5,256,320,640,16,10,10,55.770074,13430.610816
7732,7,7,5,256,320,768,16,10,12,70.781658,14391.18976
7733,7,7,5,256,320,896,16,10,14,88.44745,15521.638016
7734,7,7,5,256,320,1024,16,10,16,108.76745,16821.955584
7735,7,7,5,256,384,512,16,12,8,49.177562,14052.562432
7736,7,7,5,256,384,640,16,12,10,61.616858,14848.514944
7737,7,7,5,256,384,768,16,12,12,76.710362,15814.336768
7738,7,7,5,256,384,896,16,12,14,94.458074,16950.027904
7739,7,7,5,256,384,1024,16,12,16,114.859994,18255.588352
7740,7,7,5,256,448,512,16,14,8,55.90089,15710.590464
7741,7,7,5,256,448,640,16,14,10,68.422106,16511.785856
7742,7,7,5,256,448,768,16,14,12,83.59753,17482.85056
7743,7,7,5,256,448,896,16,14,14,101.427162,18623.784576
7744,7,7,5,256,448,1024,16,14,16,121.911002,19934.587904
7745,7,7,5,256,512,512,16,16,8,63.582682,17613.98528
7746,7,7,5,256,512,640,16,16,10,76.185818,18420.423552
7747,7,7,5,256,512,768,16,16,12,91.443162,19396.731136
7748,7,7,5,256,512,896,16,16,14,109.354714,20542.908032
7749,7,7,5,256,512,1024,16,16,16,129.920474,21858.95424
7750,7,7,7,128,256,512,8,8,8,41.94505,6081.222144
7751,7,7,7,128,256,640,8,8,10,59.529946,7206.460288
7752,7,7,7,128,256,768,8,8,12,80.948698,8577.065216
7753,7,7,7,128,256,896,8,8,14,106.201306,10193.036928
7754,7,7,7,128,256,1024,8,8,16,135.28777,12054.375424
7755,7,7,7,128,320,512,8,10,8,46.66953,7227.545088
7756,7,7,7,128,320,640,8,10,10,64.336346,8358.026112
7757,7,7,7,128,320,768,8,10,12,85.837018,9733.87392
7758,7,7,7,128,320,896,8,10,14,111.171546,11355.088512
7759,7,7,7,128,320,1024,8,10,16,140.33993,13221.669888
7760,7,7,7,128,384,512,8,12,8,52.352474,8619.234816
7761,7,7,7,128,384,640,8,12,10,70.10121,9754.95872
7762,7,7,7,128,384,768,8,12,12,91.683802,11136.049408
7763,7,7,7,128,384,896,8,12,14,117.10025,12762.50688
7764,7,7,7,128,384,1024,8,12,16,146.350554,14634.331136
7765,7,7,7,128,448,512,8,14,8,58.993882,10256.291328
7766,7,7,7,128,448,640,8,14,10,76.824538,11397.258112
7767,7,7,7,128,448,768,8,14,12,98.48905,12783.59168
7768,7,7,7,128,448,896,8,14,14,123.987418,14415.292032
7769,7,7,7,128,448,1024,8,14,16,153.319642,16292.359168
7770,7,7,7,128,512,512,8,16,8,66.593754,12138.714624
7771,7,7,7,128,512,640,8,16,10,84.50633,13284.924288
7772,7,7,7,128,512,768,8,16,12,106.252762,14676.500736
7773,7,7,7,128,512,896,8,16,14,131.83305,16313.443968
7774,7,7,7,128,512,1024,8,16,16,161.247194,18195.753984
7775,7,7,7,160,256,512,10,8,8,43.111258,7212.045824
7776,7,7,7,160,256,640,10,8,10,60.696154,8337.283968
7777,7,7,7,160,256,768,10,8,12,82.114906,9707.888896
7778,7,7,7,160,256,896,10,8,14,107.367514,11323.860608
7779,7,7,7,160,256,1024,10,8,16,136.453978,13185.199104
7780,7,7,7,160,320,512,10,10,8,47.856218,8363.611648
7781,7,7,7,160,320,640,10,10,10,65.523034,9494.092672
7782,7,7,7,160,320,768,10,10,12,87.023706,10869.94048
7783,7,7,7,160,320,896,10,10,14,112.358234,12491.155072
7784,7,7,7,160,320,1024,10,10,16,141.526618,14357.736448
7785,7,7,7,160,384,512,10,12,8,53.559642,9760.544256
7786,7,7,7,160,384,640,10,12,10,71.308378,10896.26816
7787,7,7,7,160,384,768,10,12,12,92.89097,12277.358848
7788,7,7,7,160,384,896,10,12,14,118.307418,13903.81632
7789,7,7,7,160,384,1024,10,12,16,147.557722,15775.640576
7790,7,7,7,160,448,512,10,14,8,60.22153,11402.843648
7791,7,7,7,160,448,640,10,14,10,78.052186,12543.810432
7792,7,7,7,160,448,768,10,14,12,99.716698,13930.144
7793,7,7,7,160,448,896,10,14,14,125.215066,15561.844352
7794,7,7,7,160,448,1024,10,14,16,154.54729,17438.911488
7795,7,7,7,160,512,512,10,16,8,67.841882,13290.509824
7796,7,7,7,160,512,640,10,16,10,85.754458,14436.719488
7797,7,7,7,160,512,768,10,16,12,107.50089,15828.295936
7798,7,7,7,160,512,896,10,16,14,133.081178,17465.239168
7799,7,7,7,160,512,1024,10,16,16,162.495322,19347.549184
7800,7,7,7,192,256,512,12,8,8,44.517082,8588.236288
7801,7,7,7,192,256,640,12,8,10,62.101978,9713.474432
7802,7,7,7,192,256,768,12,8,12,83.52073,11084.07936
7803,7,7,7,192,256,896,12,8,14,108.773338,12700.051072
7804,7,7,7,192,256,1024,12,8,16,137.859802,14561.389568
7805,7,7,7,192,320,512,12,10,8,49.282522,9745.044992
7806,7,7,7,192,320,640,12,10,10,66.949338,10875.526016
7807,7,7,7,192,320,768,12,10,12,88.45001,12251.373824
7808,7,7,7,192,320,896,12,10,14,113.784538,13872.588416
7809,7,7,7,192,320,1024,12,10,16,142.952922,15739.169792
7810,7,7,7,192,384,512,12,12,8,55.006426,11147.22048
7811,7,7,7,192,384,640,12,12,10,72.755162,12282.944384
7812,7,7,7,192,384,768,12,12,12,94.337754,13664.035072
7813,7,7,7,192,384,896,12,12,14,119.754202,15290.492544
7814,7,7,7,192,384,1024,12,12,16,149.004506,17162.3168
7815,7,7,7,192,448,512,12,14,8,61.688794,12794.762752
7816,7,7,7,192,448,640,12,14,10,79.51945,13935.729536
7817,7,7,7,192,448,768,12,14,12,101.183962,15322.063104
7818,7,7,7,192,448,896,12,14,14,126.68233,16953.763456
7819,7,7,7,192,448,1024,12,14,16,156.014554,18830.830592
7820,7,7,7,192,512,512,12,16,8,69.329626,14687.671808
7821,7,7,7,192,512,640,12,16,10,87.242202,15833.881472
7822,7,7,7,192,512,768,12,16,12,108.988634,17225.45792
7823,7,7,7,192,512,896,12,16,14,134.568922,18862.401152
7824,7,7,7,192,512,1024,12,16,16,163.983066,20744.711168
7825,7,7,7,224,256,512,14,8,8,46.162522,10209.793536
7826,7,7,7,224,256,640,14,8,10,63.747418,11335.03168
7827,7,7,7,224,256,768,14,8,12,85.16617,12705.636608
7828,7,7,7,224,256,896,14,8,14,110.418778,14321.60832
7829,7,7,7,224,256,1024,14,8,16,139.505242,16182.946816
7830,7,7,7,224,320,512,14,10,8,50.948442,11371.84512
7831,7,7,7,224,320,640,14,10,10,68.615258,12502.326144
7832,7,7,7,224,320,768,14,10,12,90.11593,13878.173952
7833,7,7,7,224,320,896,14,10,14,115.450458,15499.388544
7834,7,7,7,224,320,1024,14,10,16,144.618842,17365.96992
7835,7,7,7,224,384,512,14,12,8,56.692826,12779.263488
7836,7,7,7,224,384,640,14,12,10,74.441562,13914.987392
7837,7,7,7,224,384,768,14,12,12,96.024154,15296.07808
7838,7,7,7,224,384,896,14,12,14,121.440602,16922.535552
7839,7,7,7,224,384,1024,14,12,16,150.690906,18794.359808
7840,7,7,7,224,448,512,14,14,8,63.395674,14432.04864
7841,7,7,7,224,448,640,14,14,10,81.22633,15573.015424
7842,7,7,7,224,448,768,14,14,12,102.890842,16959.348992
7843,7,7,7,224,448,896,14,14,14,128.38921,18591.049344
7844,7,7,7,224,448,1024,14,14,16,157.721434,20468.11648
7845,7,7,7,224,512,512,14,16,8,71.056986,16330.200576
7846,7,7,7,224,512,640,14,16,10,88.969562,17476.41024
7847,7,7,7,224,512,768,14,16,12,110.715994,18867.986688
7848,7,7,7,224,512,896,14,16,14,136.296282,20504.92992
7849,7,7,7,224,512,1024,14,16,16,165.710426,22387.239936
7850,7,7,7,256,256,512,16,8,8,48.047578,12076.717568
7851,7,7,7,256,256,640,16,8,10,65.632474,13201.955712
7852,7,7,7,256,256,768,16,8,12,87.051226,14572.56064
7853,7,7,7,256,256,896,16,8,14,112.303834,16188.532352
7854,7,7,7,256,256,1024,16,8,16,141.390298,18049.870848
7855,7,7,7,256,320,512,16,10,8,52.853978,13244.012032
7856,7,7,7,256,320,640,16,10,10,70.520794,14374.493056
7857,7,7,7,256,320,768,16,10,12,92.021466,15750.340864
7858,7,7,7,256,320,896,16,10,14,117.355994,17371.555456
7859,7,7,7,256,320,1024,16,10,16,146.524378,19238.136832
7860,7,7,7,256,384,512,16,12,8,58.618842,14656.67328
7861,7,7,7,256,384,640,16,12,10,76.367578,15792.397184
7862,7,7,7,256,384,768,16,12,12,97.95017,17173.487872
7863,7,7,7,256,384,896,16,12,14,123.366618,18799.945344
7864,7,7,7,256,384,1024,16,12,16,152.616922,20671.7696
7865,7,7,7,256,448,512,16,14,8,65.34217,16314.701312
7866,7,7,7,256,448,640,16,14,10,83.172826,17455.668096
7867,7,7,7,256,448,768,16,14,12,104.837338,18842.001664
7868,7,7,7,256,448,896,16,14,14,130.335706,20473.702016
7869,7,7,7,256,448,1024,16,14,16,159.66793,22350.769152
7870,7,7,7,256,512,512,16,16,8,73.023962,18218.096128
7871,7,7,7,256,512,640,16,16,10,90.936538,19364.305792
7872,7,7,7,256,512,768,16,16,12,112.68297,20755.88224
7873,7,7,7,256,512,896,16,16,14,138.263258,22392.825472
7874,7,7,7,256,512,1024,16,16,16,167.677402,24275.135488
7875,7,7,9,128,256,512,8,8,8,51.38633,6685.332992
7876,7,7,9,128,256,640,8,8,10,74.280666,8150.342528
7877,7,7,9,128,256,768,8,8,12,102.188506,9936.21632
7878,7,7,9,128,256,896,8,8,14,135.10985,12042.954368
7879,7,7,9,128,256,1024,8,8,16,173.044698,14470.556672
7880,7,7,9,128,320,512,8,10,8,56.11081,7831.655936
7881,7,7,9,128,320,640,8,10,10,79.087066,9301.908352
7882,7,7,9,128,320,768,8,10,12,107.076826,11093.025024
7883,7,7,9,128,320,896,8,10,14,140.08009,13205.005952
7884,7,7,9,128,320,1024,8,10,16,178.096858,15637.851136
7885,7,7,9,128,384,512,8,12,8,61.793754,9223.345664
7886,7,7,9,128,384,640,8,12,10,84.85193,10698.84096
7887,7,7,9,128,384,768,8,12,12,112.92361,12495.200512
7888,7,7,9,128,384,896,8,12,14,146.008794,14612.42432
7889,7,7,9,128,384,1024,8,12,16,184.107482,17050.512384
7890,7,7,9,128,448,512,8,14,8,68.435162,10860.402176
7891,7,7,9,128,448,640,8,14,10,91.575258,12341.140352
7892,7,7,9,128,448,768,8,14,12,119.728858,14142.742784
7893,7,7,9,128,448,896,8,14,14,152.895962,16265.209472
7894,7,7,9,128,448,1024,8,14,16,191.07657,18708.540416
7895,7,7,9,128,512,512,8,16,8,76.035034,12742.825472
7896,7,7,9,128,512,640,8,16,10,99.25705,14228.806528
7897,7,7,9,128,512,768,8,16,12,127.49257,16035.65184
7898,7,7,9,128,512,896,8,16,14,160.741594,18163.361408
7899,7,7,9,128,512,1024,8,16,16,199.004122,20611.935232
7900,7,7,9,160,256,512,10,8,8,52.552538,7816.156672
7901,7,7,9,160,256,640,10,8,10,75.446874,9281.166208
7902,7,7,9,160,256,768,10,8,12,103.354714,11067.04
7903,7,7,9,160,256,896,10,8,14,136.276058,13173.778048
7904,7,7,9,160,256,1024,10,8,16,174.210906,15601.380352
7905,7,7,9,160,320,512,10,10,8,57.297498,8967.722496
7906,7,7,9,160,320,640,10,10,10,80.273754,10437.974912
7907,7,7,9,160,320,768,10,10,12,108.263514,12229.091584
7908,7,7,9,160,320,896,10,10,14,141.266778,14341.072512
7909,7,7,9,160,320,1024,10,10,16,179.283546,16773.917696
7910,7,7,9,160,384,512,10,12,8,63.000922,10364.655104
7911,7,7,9,160,384,640,10,12,10,86.059098,11840.1504
7912,7,7,9,160,384,768,10,12,12,114.130778,13636.509952
7913,7,7,9,160,384,896,10,12,14,147.215962,15753.73376
7914,7,7,9,160,384,1024,10,12,16,185.31465,18191.821824
7915,7,7,9,160,448,512,10,14,8,69.66281,12006.954496
7916,7,7,9,160,448,640,10,14,10,92.802906,13487.692672
7917,7,7,9,160,448,768,10,14,12,120.956506,15289.295104
7918,7,7,9,160,448,896,10,14,14,154.12361,17411.761792
7919,7,7,9,160,448,1024,10,14,16,192.304218,19855.092736
7920,7,7,9,160,512,512,10,16,8,77.283162,13894.620672
7921,7,7,9,160,512,640,10,16,10,100.505178,15380.601728
7922,7,7,9,160,512,768,10,16,12,128.740698,17187.44704
7923,7,7,9,160,512,896,10,16,14,161.989722,19315.156608
7924,7,7,9,160,512,1024,10,16,16,200.25225,21763.730432
7925,7,7,9,192,256,512,12,8,8,53.958362,9192.347136
7926,7,7,9,192,256,640,12,8,10,76.852698,10657.356672
7927,7,7,9,192,256,768,12,8,12,104.760538,12443.230464
7928,7,7,9,192,256,896,12,8,14,137.681882,14549.968512
7929,7,7,9,192,256,1024,12,8,16,175.61673,16977.570816
7930,7,7,9,192,320,512,12,10,8,58.723802,10349.15584
7931,7,7,9,192,320,640,12,10,10,81.700058,11819.408256
7932,7,7,9,192,320,768,12,10,12,109.689818,13610.524928
7933,7,7,9,192,320,896,12,10,14,142.693082,15722.505856
7934,7,7,9,192,320,1024,12,10,16,180.70985,18155.35104
7935,7,7,9,192,384,512,12,12,8,64.447706,11751.331328
7936,7,7,9,192,384,640,12,12,10,87.505882,13226.826624
7937,7,7,9,192,384,768,12,12,12,115.577562,15023.186176
7938,7,7,9,192,384,896,12,12,14,148.662746,17140.409984
7939,7,7,9,192,384,1024,12,12,16,186.761434,19578.498048
7940,7,7,9,192,448,512,12,14,8,71.130074,13398.8736
7941,7,7,9,192,448,640,12,14,10,94.27017,14879.611776
7942,7,7,9,192,448,768,12,14,12,122.42377,16681.214208
7943,7,7,9,192,448,896,12,14,14,155.590874,18803.680896
7944,7,7,9,192,448,1024,12,14,16,193.771482,21247.01184
7945,7,7,9,192,512,512,12,16,8,78.770906,15291.782656
7946,7,7,9,192,512,640,12,16,10,101.992922,16777.763712
7947,7,7,9,192,512,768,12,16,12,130.228442,18584.609024
7948,7,7,9,192,512,896,12,16,14,163.477466,20712.318592
7949,7,7,9,192,512,1024,12,16,16,201.739994,23160.892416
7950,7,7,9,224,256,512,14,8,8,55.603802,10813.904384
7951,7,7,9,224,256,640,14,8,10,78.498138,12278.91392
7952,7,7,9,224,256,768,14,8,12,106.405978,14064.787712
7953,7,7,9,224,256,896,14,8,14,139.327322,16171.52576
7954,7,7,9,224,256,1024,14,8,16,177.26217,18599.128064
7955,7,7,9,224,320,512,14,10,8,60.389722,11975.955968
7956,7,7,9,224,320,640,14,10,10,83.365978,13446.208384
7957,7,7,9,224,320,768,14,10,12,111.355738,15237.325056
7958,7,7,9,224,320,896,14,10,14,144.359002,17349.305984
7959,7,7,9,224,320,1024,14,10,16,182.37577,19782.151168
7960,7,7,9,224,384,512,14,12,8,66.134106,13383.374336
7961,7,7,9,224,384,640,14,12,10,89.192282,14858.869632
7962,7,7,9,224,384,768,14,12,12,117.263962,16655.229184
7963,7,7,9,224,384,896,14,12,14,150.349146,18772.452992
7964,7,7,9,224,384,1024,14,12,16,188.447834,21210.541056
7965,7,7,9,224,448,512,14,14,8,72.836954,15036.159488
7966,7,7,9,224,448,640,14,14,10,95.97705,16516.897664
7967,7,7,9,224,448,768,14,14,12,124.13065,18318.500096
7968,7,7,9,224,448,896,14,14,14,157.297754,20440.966784
7969,7,7,9,224,448,1024,14,14,16,195.478362,22884.297728
7970,7,7,9,224,512,512,14,16,8,80.498266,16934.311424
7971,7,7,9,224,512,640,14,16,10,103.720282,18420.29248
7972,7,7,9,224,512,768,14,16,12,131.955802,20227.137792
7973,7,7,9,224,512,896,14,16,14,165.204826,22354.84736
7974,7,7,9,224,512,1024,14,16,16,203.467354,24803.421184
7975,7,7,9,256,256,512,16,8,8,57.488858,12680.828416
7976,7,7,9,256,256,640,16,8,10,80.383194,14145.837952
7977,7,7,9,256,256,768,16,8,12,108.291034,15931.711744
7978,7,7,9,256,256,896,16,8,14,141.212378,18038.449792
7979,7,7,9,256,256,1024,16,8,16,179.147226,20466.052096
7980,7,7,9,256,320,512,16,10,8,62.295258,13848.12288
7981,7,7,9,256,320,640,16,10,10,85.271514,15318.375296
7982,7,7,9,256,320,768,16,10,12,113.261274,17109.491968
7983,7,7,9,256,320,896,16,10,14,146.264538,19221.472896
7984,7,7,9,256,320,1024,16,10,16,184.281306,21654.31808
7985,7,7,9,256,384,512,16,12,8,68.060122,15260.784128
7986,7,7,9,256,384,640,16,12,10,91.118298,16736.279424
7987,7,7,9,256,384,768,16,12,12,119.189978,18532.638976
7988,7,7,9,256,384,896,16,12,14,152.275162,20649.862784
7989,7,7,9,256,384,1024,16,12,16,190.37385,23087.950848
7990,7,7,9,256,448,512,16,14,8,74.78345,16918.81216
7991,7,7,9,256,448,640,16,14,10,97.923546,18399.550336
7992,7,7,9,256,448,768,16,14,12,126.077146,20201.152768
7993,7,7,9,256,448,896,16,14,14,159.24425,22323.619456
7994,7,7,9,256,448,1024,16,14,16,197.424858,24766.9504
7995,7,7,9,256,512,512,16,16,8,82.465242,18822.206976
7996,7,7,9,256,512,640,16,16,10,105.687258,20308.188032
7997,7,7,9,256,512,768,16,16,12,133.922778,22115.033344
7998,7,7,9,256,512,896,16,16,14,167.171802,24242.742912
7999,7,7,9,256,512,1024,16,16,16,205.43433,26691.316736
8000,7,7,11,128,256,512,8,8,8,60.82761,7289.44384
8001,7,7,11,128,256,640,8,8,10,89.031386,9094.224768
8002,7,7,11,128,256,768,8,8,12,123.428314,11295.367424
8003,7,7,11,128,256,896,8,8,14,164.018394,13892.871808
8004,7,7,11,128,256,1024,8,8,16,210.801626,16886.73792
8005,7,7,11,128,320,512,8,10,8,65.55209,8435.766784
8006,7,7,11,128,320,640,8,10,10,93.837786,10245.790592
8007,7,7,11,128,320,768,8,10,12,128.316634,12452.176128
8008,7,7,11,128,320,896,8,10,14,168.988634,15054.923392
8009,7,7,11,128,320,1024,8,10,16,215.853786,18054.032384
8010,7,7,11,128,384,512,8,12,8,71.235034,9827.456512
8011,7,7,11,128,384,640,8,12,10,99.60265,11642.7232
8012,7,7,11,128,384,768,8,12,12,134.163418,13854.351616
8013,7,7,11,128,384,896,8,12,14,174.917338,16462.34176
8014,7,7,11,128,384,1024,8,12,16,221.86441,19466.693632
8015,7,7,11,128,448,512,8,14,8,77.876442,11464.513024
8016,7,7,11,128,448,640,8,14,10,106.325978,13285.022592
8017,7,7,11,128,448,768,8,14,12,140.968666,15501.893888
8018,7,7,11,128,448,896,8,14,14,181.804506,18115.126912
8019,7,7,11,128,448,1024,8,14,16,228.833498,21124.721664
8020,7,7,11,128,512,512,8,16,8,85.476314,13346.93632
8021,7,7,11,128,512,640,8,16,10,114.00777,15172.688768
8022,7,7,11,128,512,768,8,16,12,148.732378,17394.802944
8023,7,7,11,128,512,896,8,16,14,189.650138,20013.278848
8024,7,7,11,128,512,1024,8,16,16,236.76105,23028.11648
8025,7,7,11,160,256,512,10,8,8,61.993818,8420.26752
8026,7,7,11,160,256,640,10,8,10,90.197594,10225.048448
8027,7,7,11,160,256,768,10,8,12,124.594522,12426.191104
8028,7,7,11,160,256,896,10,8,14,165.184602,15023.695488
8029,7,7,11,160,256,1024,10,8,16,211.967834,18017.5616
8030,7,7,11,160,320,512,10,10,8,66.738778,9571.833344
8031,7,7,11,160,320,640,10,10,10,95.024474,11381.857152
8032,7,7,11,160,320,768,10,10,12,129.503322,13588.242688
8033,7,7,11,160,320,896,10,10,14,170.175322,16190.989952
8034,7,7,11,160,320,1024,10,10,16,217.040474,19190.098944
8035,7,7,11,160,384,512,10,12,8,72.442202,10968.765952
8036,7,7,11,160,384,640,10,12,10,100.809818,12784.03264
8037,7,7,11,160,384,768,10,12,12,135.370586,14995.661056
8038,7,7,11,160,384,896,10,12,14,176.124506,17603.6512
8039,7,7,11,160,384,1024,10,12,16,223.071578,20608.003072
8040,7,7,11,160,448,512,10,14,8,79.10409,12611.065344
8041,7,7,11,160,448,640,10,14,10,107.553626,14431.574912
8042,7,7,11,160,448,768,10,14,12,142.196314,16648.446208
8043,7,7,11,160,448,896,10,14,14,183.032154,19261.679232
8044,7,7,11,160,448,1024,10,14,16,230.061146,22271.273984
8045,7,7,11,160,512,512,10,16,8,86.724442,14498.73152
8046,7,7,11,160,512,640,10,16,10,115.255898,16324.483968
8047,7,7,11,160,512,768,10,16,12,149.980506,18546.598144
8048,7,7,11,160,512,896,10,16,14,190.898266,21165.074048
8049,7,7,11,160,512,1024,10,16,16,238.009178,24179.91168
8050,7,7,11,192,256,512,12,8,8,63.399642,9796.457984
8051,7,7,11,192,256,640,12,8,10,91.603418,11601.238912
8052,7,7,11,192,256,768,12,8,12,126.000346,13802.381568
8053,7,7,11,192,256,896,12,8,14,166.590426,16399.885952
8054,7,7,11,192,256,1024,12,8,16,213.373658,19393.752064
8055,7,7,11,192,320,512,12,10,8,68.165082,10953.266688
8056,7,7,11,192,320,640,12,10,10,96.450778,12763.290496
8057,7,7,11,192,320,768,12,10,12,130.929626,14969.676032
8058,7,7,11,192,320,896,12,10,14,171.601626,17572.423296
8059,7,7,11,192,320,1024,12,10,16,218.466778,20571.532288
8060,7,7,11,192,384,512,12,12,8,73.888986,12355.442176
8061,7,7,11,192,384,640,12,12,10,102.256602,14170.708864
8062,7,7,11,192,384,768,12,12,12,136.81737,16382.33728
8063,7,7,11,192,384,896,12,12,14,177.57129,18990.327424
8064,7,7,11,192,384,1024,12,12,16,224.518362,21994.679296
8065,7,7,11,192,448,512,12,14,8,80.571354,14002.984448
8066,7,7,11,192,448,640,12,14,10,109.02089,15823.494016
8067,7,7,11,192,448,768,12,14,12,143.663578,18040.365312
8068,7,7,11,192,448,896,12,14,14,184.499418,20653.598336
8069,7,7,11,192,448,1024,12,14,16,231.52841,23663.193088
8070,7,7,11,192,512,512,12,16,8,88.212186,15895.893504
8071,7,7,11,192,512,640,12,16,10,116.743642,17721.645952
8072,7,7,11,192,512,768,12,16,12,151.46825,19943.760128
8073,7,7,11,192,512,896,12,16,14,192.38601,22562.236032
8074,7,7,11,192,512,1024,12,16,16,239.496922,25577.073664
8075,7,7,11,224,256,512,14,8,8,65.045082,11418.015232
8076,7,7,11,224,256,640,14,8,10,93.248858,13222.79616
8077,7,7,11,224,256,768,14,8,12,127.645786,15423.938816
8078,7,7,11,224,256,896,14,8,14,168.235866,18021.4432
8079,7,7,11,224,256,1024,14,8,16,215.019098,21015.309312
8080,7,7,11,224,320,512,14,10,8,69.831002,12580.066816
8081,7,7,11,224,320,640,14,10,10,98.116698,14390.090624
8082,7,7,11,224,320,768,14,10,12,132.595546,16596.47616
8083,7,7,11,224,320,896,14,10,14,173.267546,19199.223424
8084,7,7,11,224,320,1024,14,10,16,220.132698,22198.332416
8085,7,7,11,224,384,512,14,12,8,75.575386,13987.485184
